,Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,Ep,Veff,Ffoc2,E0original,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex
10099,6,12,0.057992868845989906,141.0,0.028016492,16570.0,497.1,21,1.0019,0.018356,16601.483,583.5760127309267,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02753800043965066,0.02997637684598991,0.002892868845989906,1.107760790309711,0.0551,0.006178838270576017,0.006963762094562081,0.08344915874088894,0.9267516202550561,0.05270083205629119,0.0008071640962964998,20567667.80902714,615859.9004599403,0.0006188305859813787,108.17325475794526,1795836.4499186974,63127.31669576844,4.612052005717213,0.1621230416586352,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01194462,0.005458432,1.0,0.02297941,0.00846365,0.01230285,0.005552751,1.5497745501652436,0.0,0.0,0.01194462,0.005458433,1.0,0.0203613,0.00782752,0.01235376,0.005568223,1.4225919339938726
10100,6,12,0.057992868845989906,141.0,0.028089492,16630.0,498.9,21,1.0019,0.018356,16661.597,585.6891425295902,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02761100043965066,0.02990337684598991,0.002892868845989906,1.107760790309711,0.0551,0.006163791248847227,0.006952810809665291,0.08338351641460853,0.9269036551347848,0.05265769626511805,0.0008097722502282037,20575658.14993606,616099.1561014889,0.0006188305859813787,108.27172717781,1803979.8847306177,63413.575050969266,4.632965906233847,0.16285820794914962,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01174722,0.005402457,1.0,0.02297941,0.00846365,0.0121051,0.005498164,1.5659526013588017,0.0,0.0,0.01174722,0.005402458,1.0,0.0203613,0.00782752,0.01215621,0.005513811,1.4373532569310197
10101,6,12,0.057992868845989906,141.0,0.028134492,16320.0,489.6,21,1.0019,0.018356,16351.008,574.771305236495,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02765600043965066,0.02985837684598991,0.002892868845989906,1.107760790309711,0.0551,0.006154515687507561,0.0069460653276056245,0.08334305806487799,0.9269973752661245,0.05263099786173167,0.0008113798056525358,20152101.255280852,603416.5462206064,0.0006188305859813787,108.3327566483538,1771349.770619286,62266.55993864189,4.549165522718543,0.15991245342365432,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01162597,0.005367721,1.0,0.02297941,0.00846365,0.01198351,0.005464257,1.5761538953755423,0.0,0.0,0.01162598,0.005367722,1.0,0.0203613,0.00782752,0.01203473,0.005480013,1.446660419826856
10102,6,12,0.057992868845989906,141.0,0.028198492,16260.0,487.8,21,1.0019,0.018356,16290.894,572.6581754378315,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.027720000439650658,0.02979437684598991,0.002892868845989906,1.107760790309711,0.0551,0.006141323778046703,0.0069364787291207675,0.08328552532775889,0.9271306661195854,0.05259288464454127,0.0008136658285515776,20021602.761664134,599509.0157200559,0.0006188305859813787,108.41998672824819,1766258.5112712982,62087.591780792514,4.536090193454245,0.15945282891196444,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01145415,0.005318025,1.0,0.02297941,0.00846365,0.01181104,0.005415706,1.590969213649321,0.0,0.0,0.01145415,0.005318026,1.0,0.0203613,0.00782752,0.01186242,0.005431618,1.4601757601498568
10103,6,12,0.057992868845989906,141.0,0.028261492,16080.0,482.4,21,1.0019,0.018356,16110.552,566.3187860418406,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02778300043965066,0.02973137684598991,0.002892868845989906,1.107760790309711,0.0551,0.00612833799217117,0.006927049922237234,0.08322890076311974,0.9272618743034609,0.052555203392719366,0.0008159158118612485,19745360.692605007,591237.469585937,0.0006188305859813787,108.50635288649904,1748097.240508293,61449.1860445097,4.489448571243781,0.15781328069106837,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01128576,0.005268782,1.0,0.02297941,0.00846365,0.01164183,0.005367551,1.6059121792563078,0.0,0.0,0.01128576,0.005268783,1.0,0.0203613,0.00782752,0.01169338,0.005383617,1.4738057967379325
10104,6,12,0.057992868845989906,141.0,0.028288492,15580.0,467.4,21,1.0019,0.018356,15609.602,548.7093710529774,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.027810000439650658,0.02970437684598991,0.002892868845989906,1.107760790309711,0.0551,0.006122772655367371,0.006923011435001435,0.08320463589849687,0.9273181063822646,0.052539004471962594,0.0008168799926891476,19108806.85009018,572177.0690714696,0.0006188305859813787,108.54351930784894,1694321.1360748375,59558.8462112865,4.351341233950785,0.15295852589438358,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01121383,0.005247583,1.0,0.02297941,0.00846365,0.0115695,0.005346807,1.6124271622570534,0.0,0.0,0.01121383,0.005247584,1.0,0.0203613,0.00782752,0.01162112,0.005362939,1.4797479753515208
10105,6,12,0.057992868845989906,141.0,0.028306492,15890.0,476.7,21,1.0019,0.018356,15920.191,559.6272083460725,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.027828000439650658,0.02968637684598991,0.002892868845989906,1.107760790309711,0.0551,0.006119062430831505,0.006920319920177569,0.08318846025848518,0.9273555944348005,0.052528188554458954,0.0008175227472363545,19473697.892588798,583103.0409997643,0.0006188305859813787,108.56834789152317,1728428.8349874963,60757.801445278325,4.438936338275373,0.1560376726017285,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01116597,0.00523342,1.0,0.02297941,0.00846365,0.01152134,0.005332942,1.6168083265202373,0.0,0.0,0.01116597,0.005233421,1.0,0.0203613,0.00782752,0.01157301,0.005349119,1.4837434900871642
10106,6,12,0.057992868845989906,141.0,0.028343492,15950.0,478.5,21,1.0019,0.018356,15980.305,561.7403381447361,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02786500043965066,0.029649376845989908,0.002892868845989906,1.107760790309711,0.0551,0.006111435858174446,0.00691478939692851,0.08315521268644865,0.9274326532094577,0.052505913974702736,0.0008188438826559313,19515691.98779096,584360.4747317386,0.0006188305859813787,108.6195128319732,1735772.9440063455,61015.96186734913,4.457797417040159,0.15670067801765172,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01106779,0.00520423,1.0,0.02297941,0.00846365,0.01142253,0.005304357,1.6259085343915214,0.0,0.0,0.01106779,0.005204231,1.0,0.0203613,0.00782752,0.01147429,0.005320626,1.4920426550479875
10107,6,12,0.057992868845989906,141.0,0.028379492,16260.0,487.8,21,1.0019,0.018356,16290.894,572.6581754378315,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02790100043965066,0.02961337684598991,0.002892868845989906,1.107760790309711,0.0551,0.006104015409102713,0.006909410975280777,0.08312286674123298,0.9275076293145293,0.05248418726221946,0.000820129205224225,19863814.013971172,594784.3301917708,0.0006188305859813787,108.66946127155448,1770322.6746119994,62230.45541758048,4.546527743425955,0.1598197300975495,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01097255,0.005175733,1.0,0.02297941,0.00846365,0.01132661,0.005276436,1.6348871656716424,0.0,0.0,0.01097255,0.005175734,1.0,0.0203613,0.00782752,0.01137846,0.005292794,1.5002304925947776
10108,6,12,0.057992868845989906,141.0,0.028406492,16510.0,495.3,21,1.0019,0.018356,16541.369,581.462882932263,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.027928000439650658,0.02958637684598991,0.002892868845989906,1.107760790309711,0.0551,0.006098450072298914,0.006905378860044978,0.08309860925457765,0.9275638613933331,0.05246785711576817,0.0008210931280414929,20145545.53568752,603220.2476001853,0.0006188305859813787,108.70703062774861,1798163.1065078913,63209.10342381652,4.6180273055221,0.16233308564295923,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01090131,0.005154299,1.0,0.02297941,0.00846365,0.01125483,0.005255426,1.6417024715123107,0.0,0.0,0.01090131,0.0051543,1.0,0.0203613,0.00782752,0.01130675,0.005271851,1.5064450781462912
10109,6,12,0.057992868845989906,141.0,0.028452492,15890.0,476.7,21,1.0019,0.018356,15920.191,559.6272083460725,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02797400043965066,0.02954037684598991,0.002892868845989906,1.107760790309711,0.0551,0.006088968387373921,0.006898512688383985,0.08305728558280716,0.927659664194258,0.052439965930872856,0.0008227352300901328,19350321.242784146,579408.7606383116,0.0006188305859813787,108.7712517253656,1731659.1027769,60871.35195137427,4.447232284734082,0.1563292920526054,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01078033,0.005117665,1.0,0.02297941,0.00846365,0.01113285,0.005219499,1.6534765321701743,0.0,0.0,0.01078033,0.005117666,1.0,0.0203613,0.00782752,0.01118489,0.005236038,1.5171806489659032
10110,6,12,0.057992868845989906,141.0,0.028506492,16640.0,499.2,21,1.0019,0.018356,16671.616,586.0413308293674,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02802800043965066,0.029486376845989908,0.002892868845989906,1.107760790309711,0.0551,0.006077837713766322,0.006890457799912386,0.08300878146264036,0.9277721283518657,0.05240711215715728,0.0008246626943331208,20216284.93026694,605338.4049386247,0.0006188305859813787,108.84698740136896,1814655.1767124615,63788.833353465656,4.660382100953978,0.16382194315274728,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01063895,0.005074478,1.0,0.02297941,0.00846365,0.01099019,0.005177116,1.6675643426111697,0.0,0.0,0.01063895,0.005074479,1.0,0.0203613,0.00782752,0.01104236,0.00519379,1.5300246638488753
10111,6,12,0.057992868845989906,141.0,0.028524492,15520.0,465.6,21,1.0019,0.018356,15549.488,546.5962412543139,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.028046000439650658,0.02946837684598991,0.002892868845989906,1.107760790309711,0.0551,0.006074127489230456,0.0068877741330885195,0.08299261493101974,0.9278096164044016,0.05239613397382942,0.0008253051292633192,18840895.868270837,564154.9815831173,0.0006188305859813787,108.8723159252819,1692908.7700123796,59509.19866141126,4.347714007355924,0.15283102147604335,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01059198,0.00506004,1.0,0.02297941,0.00846365,0.01094277,0.005162939,1.672325304871439,0.0,0.0,0.01059199,0.005060041,1.0,0.0203613,0.00782752,0.01099498,0.005179659,1.5343648214991714
10112,6,12,0.057992868845989906,141.0,0.028570492,16140.0,484.2,21,1.0019,0.018356,16170.666000000001,568.4319158405042,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02809200043965066,0.02942237684598991,0.002892868845989906,1.107760790309711,0.0551,0.006064645804305465,0.006880918817427528,0.08295130389226879,0.9279054192053267,0.05236801732064534,0.0008269467863029192,19554663.33244388,585527.3979172736,0.0006188305859813787,108.93723435634713,1761587.6317402145,61923.40083154439,4.524094480085819,0.159031155102618,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01047233,0.005023049,1.0,0.02297941,0.00846365,0.01082189,0.005126604,1.6846412630966354,0.0,0.0,0.01047233,0.00502305,1.0,0.0203613,0.00782752,0.01087422,0.005143439,1.54559174747391
10113,6,12,0.057992868845989906,141.0,0.028624492,15590.0,467.7,21,1.0019,0.018356,15619.621000000001,549.0615593527547,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02814600043965066,0.029368376845989908,0.002892868845989906,1.107760790309711,0.0551,0.006053515130697865,0.006872876672955929,0.0829028146262594,0.9280178833629342,0.052334898141104834,0.0008288737260653251,18844391.502366174,564259.6517326931,0.0006188305859813787,109.01379282150047,1702754.1276443582,59855.28307753118,4.372998771687122,0.15371983255100824,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01033256,0.004979458,1.0,0.02297941,0.00846365,0.01068059,0.005083757,1.6993777373651835,0.0,0.0,0.01033256,0.004979459,1.0,0.0203613,0.00782752,0.01073305,0.005100729,1.559023579779956
10114,6,12,0.057992868845989906,141.0,0.028669492,15400.0,462.0,21,1.0019,0.018356,15429.26,542.3699816569866,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02819100043965066,0.02932337684598991,0.002892868845989906,1.107760790309711,0.0551,0.0060442395693581985,0.006866179340896263,0.08286241211125984,0.9281116034942739,0.052307205622654944,0.0008304793246437833,18578740.66475774,556305.2399867573,0.0006188305859813787,109.07788161565806,1682990.9956972082,59160.56865106742,4.322243263110473,0.1519356728274889,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.01021669,0.004943,1.0,0.02297941,0.00846365,0.01056334,0.005047899,1.7118923981186551,0.0,0.0,0.01021669,0.004943001,1.0,0.0203613,0.00782752,0.01061592,0.005064986,1.5704286634865965
10115,6,12,0.057992868845989906,141.0,0.028742492,14840.0,445.2,21,1.0019,0.018356,14868.196,522.6474368694599,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02826400043965066,0.029250376845989908,0.002892868845989906,1.107760790309711,0.0551,0.006029192547629408,0.006855323393999472,0.08279688033977772,0.9282636383740026,0.05226210142504489,0.0008330836038608506,17847183.56128327,534400.1465600341,0.0006188305859813787,109.18241205624184,1623345.5022049667,57063.90781242001,4.169062210400836,0.14655104616695402,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.0100299,0.004883614,1.0,0.02297941,0.00846365,0.01037417,0.004989446,1.7326571372622817,0.0,0.0,0.0100299,0.004883615,1.0,0.0203613,0.00782752,0.01042692,0.005006719,1.5893507715284014
10116,6,12,0.057992868845989906,141.0,0.028760492,15770.0,473.1,21,1.0019,0.018356,15799.963,555.4009487487455,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.028282000439650658,0.02923237684598991,0.002892868845989906,1.107760790309711,0.0551,0.006025482323093542,0.006852648223175606,0.08278072374155475,0.9283011264265385,0.05225094538048668,0.0008337256864891548,18951033.002874292,567452.8297097803,0.0006188305859813787,109.20829446593045,1725487.0118548058,60654.390357610144,4.431381172948261,0.15577209311963533,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.009984074,0.004868926,1.0,0.02297941,0.00846365,0.01032773,0.004974981,1.737866835700009,0.0,0.0,0.009984077,0.004868927,1.0,0.0203613,0.00782752,0.01038052,0.004992301,1.5940974543309436
10117,6,12,0.057992868845989906,141.0,0.028832492,14840.0,445.2,21,1.0019,0.018356,14868.196,522.6474368694599,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02835400043965066,0.02916037684598991,0.002892868845989906,1.107760790309711,0.0551,0.006010641424950076,0.00684195401988014,0.08271610496076408,0.928451078636682,0.05220618446409662,0.0008362937451971017,17778676.554008894,532348.8338359784,0.0006188305859813787,109.3122528747461,1625276.0009432884,57131.76878341229,4.174020100958471,0.14672532613960357,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.009801721,0.004810006,1.0,0.02297941,0.00846365,0.01014278,0.004916924,1.7590689725023367,0.0,0.0,0.009801724,0.004810007,1.0,0.0203613,0.00782752,0.01019575,0.004934429,1.6134136417481433
10118,6,12,0.057992868845989906,141.0,0.028851492,15090.0,452.7,21,1.0019,0.018356,15118.671,531.4521443638914,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02837300043965066,0.02914137684598991,0.002892868845989906,1.107760790309711,0.0551,0.006006725076828884,0.006839133667454948,0.08269905481597083,0.9284906493588032,0.05219433599824971,0.0008369713546240869,18063546.519809302,540878.7260148508,0.0006188305859813787,109.3398011769135,1653072.481199168,58108.871799792214,4.245406786823886,0.1492347138551115,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.009753857,0.004794414,1.0,0.02297941,0.00846365,0.0100942,0.004901552,1.7647623633825988,0.0,0.0,0.009753859,0.004794415,1.0,0.0203613,0.00782752,0.01014721,0.004919106,1.618600216827766
10119,6,12,0.057992868845989906,141.0,0.028887492,15280.0,458.4,21,1.0019,0.018356,15309.032000000001,538.1437220596595,2.4609142453120043,0.8885729807284853,0.11142701927151469,7.974483985462231,0.02840900043965066,0.02910537684598991,0.002892868845989906,1.107760790309711,0.0551,0.0059993046277571505,0.006833791821807215,0.08266675161034946,0.9285656254638749,0.05217184431180774,0.0008382551626002082,18262973.71377048,546850.1960406371,0.0006188305859813787,109.3921300378974,1674687.6192983326,58868.68802262838,4.300918601960849,0.1511860674623215,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0,0.0,0.0,0.0,10.0,0.029101469871851506,0.02954877708244374,0.0545211066875084,0.0,0.0,0.0,0.0,11.0,0.029125612970221024,0.029533903743599765,0.05413288901981699,0.0,0.0,0.009663466,0.004764823,1.0,0.02297941,0.00846365,0.01000242,0.00487237,1.7756642622612113,0.0,0.0,0.009663469,0.004764824,1.0,0.0203613,0.00782752,0.01005552,0.004890017,1.6285306186685669
