 ################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Cyzyk63
19 Bounin63
20 Spanner
21 Mihovilovic:2024ymj
Bosted:1992fy                           set =           25
 Rock-pc                                 set =           26
 Tvaskis:2006                            set =           27
 GarinoBates:1992                        set =           28
 Day:1993md                              set =           29
 YaLIJan05:2005                          set =           30
 VaheJun07: 2007                         set =           31
 E139                                    set =           32
 MurphyHallA:2019                        set =           33
 Franz:1981cw                            set =           34
   Z   A     E        theta     Nu      CS           err        set
     13     27   14.7000    8.0000    2.4000 0.2728E+03 0.2152E+02    26
     13     27   14.7000    8.0000    2.4500 0.3315E+03 0.2348E+02    26
     13     27   14.7000    8.0000    2.5000 0.2881E+03 0.2098E+02    26
     13     27   14.7000    8.0000    2.5500 0.3174E+03 0.2294E+02    26
     13     27   14.7000    8.0000    2.6000 0.3696E+03 0.2341E+02    26
     13     27   14.7000    8.0000    2.6500 0.3968E+03 0.2631E+02    26
     13     27   14.7000    8.0000    2.7000 0.4250E+03 0.2631E+02    26
     13     27   14.7000    8.0000    2.7500 0.5381E+03 0.2761E+02    26
     13     27   14.7000    8.0000    2.8000 0.4326E+03 0.2261E+02    26
     13     27   14.7000    8.0000    2.8500 0.4978E+03 0.2370E+02    26
     13     27   14.7000    8.0000    2.9000 0.5815E+03 0.2696E+02    26
     13     27   14.7000    8.0000    2.9500 0.5294E+03 0.2522E+02    26
     13     27   14.7000    8.0000    3.0000 0.5478E+03 0.2663E+02    26
     13     27   14.7000    8.0000    3.0500 0.5805E+03 0.2935E+02    26
     13     27   14.7000    8.0000    3.1000 0.6598E+03 0.3044E+02    26
     13     27   14.7000    8.0000    3.1500 0.7163E+03 0.4196E+02    26
     13     27   14.7000    8.0000    3.2000 0.7870E+03 0.6087E+02    26
     13     27   14.7000    8.0000    3.2500 0.8229E+03 0.1739E+02    26
     13     27    5.6480   18.5660    4.5758 0.8471E+03 0.4076E+02  27
     13     27    5.6480   18.5660    4.4956 0.8931E+03 0.3780E+02  27
     13     27    5.6480   18.5660    4.4177 0.8505E+03 0.3279E+02  27
     13     27    5.6480   18.5660    4.3380 0.8437E+03 0.3125E+02  27
     13     27    5.6480   18.5660    4.2570 0.8517E+03 0.2902E+02  27
     13     27    5.6480   18.5660    4.1786 0.8487E+03 0.2990E+02  27
     13     27    5.6480   18.5660    4.0183 0.8091E+03 0.2672E+02  27
     13     27    5.6480   18.5660    3.9387 0.8059E+03 0.2680E+02  27
     13     27    5.6480   18.5660    3.8553 0.7955E+03 0.2685E+02  27
     13     27    5.6480   18.5660    3.7743 0.7926E+03 0.2694E+02  27
     13     27    5.6480   18.5660    3.5366 0.7831E+03 0.2485E+02  27
     13     27    5.6480   18.5660    3.4569 0.7795E+03 0.2494E+02  27
     13     27    5.6480   18.5660    3.3774 0.7640E+03 0.2416E+02  27
     13     27    5.6480   18.5660    3.2976 0.7714E+03 0.2432E+02  27
     13     27    5.6480   18.5660    3.2195 0.7411E+03 0.2421E+02  27
     13     27    5.6480   18.5660    2.9746 0.6954E+03 0.2505E+02  27
     13     27    5.6480   18.5660    2.8925 0.6823E+03 0.2428E+02  27
     13     27    5.6480   18.5660    2.8142 0.6666E+03 0.2429E+02  27
     13     27    5.6480   18.5660    2.7347 0.6421E+03 0.2425E+02  27
     13     27    5.6480   18.5660    2.6540 0.6231E+03 0.2185E+02  27
     13     27    5.6480   18.5660    2.5744 0.6060E+03 0.2106E+02  27
     13     27    5.6480   18.5660    2.4950 0.5813E+03 0.2182E+02  27
     13     27    5.6480   10.5660    3.9503 0.4850E+04 0.2443E+03  27
     13     27    5.6480   10.5660    3.8619 0.4931E+04 0.2454E+03  27
     13     27    5.6480   10.5660    3.7819 0.5022E+04 0.2348E+03  27
     13     27    5.6480   10.5660    3.7040 0.5146E+04 0.2129E+03  27
     13     27    5.6480   10.5660    3.4598 0.5554E+04 0.2172E+03  27
     13     27    5.6480   10.5660    3.3819 0.5696E+04 0.2187E+03  27
     13     27    5.6480   10.5660    3.3020 0.5766E+04 0.2197E+03  27
     13     27    5.6480   10.5660    3.2241 0.5958E+04 0.2215E+03  27
     13     27    5.6480   10.5660    3.1378 0.6095E+04 0.2231E+03  27
     13     27    5.6480   10.5660    3.0578 0.6241E+04 0.2246E+03  27
     13     27    5.6480   10.5660    2.9799 0.6412E+04 0.2264E+03  27
     13     27    5.6480   10.5660    2.8999 0.6573E+04 0.2280E+03  27
     13     27    5.6480   10.5660    2.8135 0.6752E+04 0.2298E+03  27
     13     27    5.6480   10.5660    2.7356 0.6946E+04 0.2767E+03  27
     13     27    5.6480   10.5660    2.6556 0.7109E+04 0.2782E+03  27
     13     27    5.6480   10.5660    2.5777 0.7224E+04 0.2683E+03  27
     13     27    5.6480   10.5660    2.4935 0.7515E+04 0.2707E+03  27
     13     27    5.6480   10.5660    2.4113 0.7741E+04 0.2728E+03  27
     13     27    5.6480   10.5660    2.3334 0.7912E+04 0.2746E+03  27
     13     27    5.6480   10.5660    1.9879 0.9209E+04 0.4101E+03  27
     13     27    5.6480   10.5660    1.9437 0.9155E+04 0.4219E+03  27
     13     27    5.6480   10.5660    1.9057 0.9529E+04 0.4241E+03  27
     13     27    5.6480   10.5660    1.8609 0.9548E+04 0.4245E+03  27
     13     27    5.6480   10.5660    1.8216 0.9745E+04 0.4143E+03  27
     13     27    5.6480   10.5660    1.7764 0.9966E+04 0.4159E+03  27
     13     27    5.6480   10.5660    1.7404 0.1005E+05 0.4281E+03  27
     13     27    5.6480   10.5660    1.7010 0.9925E+04 0.4162E+03  27
     13     27    5.6480   10.5660    1.6732 0.1017E+05 0.4179E+03  27
     13     27    5.6480   10.5660    1.6269 0.1019E+05 0.4183E+03  27
     13     27    5.6480   10.5660    1.5818 0.1029E+05 0.4193E+03  27
     13     27    5.6480   10.5660    1.5432 0.9945E+04 0.4408E+03  27
     13     27    5.6480   10.5660    1.5048 0.1069E+05 0.4566E+03  27
     13     27    5.6480   10.5660    1.4380 0.1042E+05 0.4557E+03  27
     13     27    5.6480   10.5660    1.3857 0.1080E+05 0.4697E+03  27
     13     27    5.6480   10.5660    1.3399 0.1055E+05 0.4687E+03  27
     13     27    5.6480   10.5660    1.2936 0.1056E+05 0.4692E+03  27
     13     27    5.6480   10.5660    1.2457 0.1042E+05 0.4689E+03  27
     13     27    5.6480   10.5660    1.1971 0.1048E+05 0.4580E+03  27
     13     27    5.6480   10.5660    1.1536 0.1013E+05 0.4219E+03  27
     13     27    5.6480   10.5660    1.1128 0.9990E+04 0.4216E+03  27
     13     27    5.6480   10.5660    1.0647 0.1027E+05 0.4349E+03  27
     13     27    5.6480   10.5660    1.0241 0.9874E+04 0.4332E+03  27
     13     27    5.6480   10.5660    0.9799 0.9426E+04 0.4196E+03  27
     13     27    5.6480   10.5660    0.9329 0.8989E+04 0.4178E+03  27
     13     27    5.6480   10.5660    0.8865 0.8836E+04 0.4176E+03  27
     13     27    5.6480   10.5660    0.8421 0.8814E+04 0.4295E+03  27
     13     27    5.6480   14.5660    4.4284 0.1811E+04 0.8902E+02  27
     13     27    5.6480   14.5660    4.2732 0.1821E+04 0.7534E+02  27
     13     27    5.6480   14.5660    4.1913 0.1842E+04 0.6756E+02  27
     13     27    5.6480   14.5660    4.1096 0.1832E+04 0.6362E+02  27
     13     27    5.6480   14.5660    4.0277 0.1847E+04 0.6065E+02  27
     13     27    5.6480   14.5660    3.9500 0.1880E+04 0.5935E+02  27
     13     27    5.6480   14.5660    3.8682 0.1885E+04 0.6015E+02  27
     13     27    5.6480   14.5660    3.7843 0.1865E+04 0.6153E+02  27
     13     27    5.6480   14.5660    3.6272 0.1972E+04 0.5929E+02  27
     13     27    5.6480   14.5660    3.5453 0.1972E+04 0.5929E+02  27
     13     27    5.6480   14.5660    3.4634 0.1961E+04 0.5995E+02  27
     13     27    5.6480   14.5660    3.3874 0.2001E+04 0.6173E+02  27
     13     27    5.6480   14.5660    3.3054 0.2019E+04 0.6112E+02  27
     13     27    5.6480   14.5660    2.9857 0.2057E+04 0.6289E+02  27
     13     27    5.6480   14.5660    2.9017 0.2073E+04 0.6227E+02  27
     13     27    5.6480   14.5660    2.8258 0.2085E+04 0.6385E+02  27
     13     27    5.6480   14.5660    2.7397 0.2095E+04 0.6244E+02  27
     13     27    5.6480   14.5660    2.6558 0.2096E+04 0.6024E+02  27
     13     27    5.6480   14.5660    2.5759 0.2086E+04 0.6310E+02  27
     13     27    5.6480   14.5660    2.2503 0.2082E+04 0.7529E+02  27
     13     27    5.6480   14.5660    2.2140 0.2039E+04 0.7580E+02  27
     13     27    5.6480   14.5660    2.1816 0.2048E+04 0.8137E+02  27
     13     27    5.6480   14.5660    2.1413 0.2005E+04 0.8352E+02  27
     13     27    5.6480   14.5660    2.1034 0.2130E+04 0.7793E+02  27
     13     27    5.6480   14.5660    2.0632 0.2061E+04 0.7829E+02  27
     13     27    5.6480   14.5660    2.0229 0.2046E+04 0.7663E+02  27
     13     27    5.6480   14.5660    1.9953 0.1992E+04 0.7710E+02  27
     13     27    5.6480   14.5660    1.9546 0.1956E+04 0.7689E+02  27
     13     27    5.6480   14.5660    1.9140 0.1934E+04 0.7439E+02  27
     13     27    5.6480   14.5660    1.8731 0.1915E+04 0.7428E+02  27
     13     27    5.6480   14.5660    1.8380 0.1907E+04 0.7661E+02  27
     13     27    5.6480   14.5660    1.8134 0.1843E+04 0.7626E+02  27
     13     27    5.6480   14.5660    1.7817 0.1842E+04 0.7466E+02  27
     13     27    5.6480   14.5660    1.7507 0.1776E+04 0.6953E+02  27
     13     27    5.6480   14.5660    1.7039 0.1760E+04 0.6706E+02  27
     13     27    5.6480   14.5660    1.6632 0.1701E+04 0.6594E+02  27
     13     27    5.6480   14.5660    1.6196 0.1641E+04 0.6798E+02  27
     13     27    5.6480   14.5660    1.5818 0.1571E+04 0.6441E+02  27
     13     27    5.6480   14.5660    1.5291 0.1560E+04 0.6038E+02  27
     13     27    5.6480   14.5660    1.4924 0.1463E+04 0.5824E+02  27
     13     27    5.6480   14.5660    1.4497 0.1421E+04 0.5721E+02  27
     13     27    5.6480   14.5660    1.4069 0.1387E+04 0.5782E+02  27
     13     27    5.6480   14.5660    1.3725 0.1205E+04 0.5447E+02  27
     13     27    5.6480   14.5660    1.3301 0.1070E+04 0.5301E+02  27
     13     27    5.6480   14.5660    1.2874 0.1011E+04 0.4381E+02  27
     13     27    5.6480   14.5660    1.2487 0.9317E+03 0.4260E+02  27
     13     27    5.6480   14.5660    1.2020 0.8888E+03 0.4566E+02  27
     13     27    5.6480   22.5660    4.6803 0.5026E+03 0.2402E+02  27
     13     27    5.6480   22.5660    4.5934 0.4820E+03 0.2176E+02  27
     13     27    5.6480   22.5660    4.4245 0.4718E+03 0.1609E+02  27
     13     27    5.6480   22.5660    4.3459 0.4511E+03 0.1601E+02  27
     13     27    5.6480   22.5660    4.2618 0.4452E+03 0.1418E+02  27
     13     27    5.6480   22.5660    4.0932 0.4143E+03 0.1435E+02  27
     13     27    5.6480   22.5660    4.0077 0.3959E+03 0.1245E+02  27
     13     27    5.6480   22.5660    3.9207 0.3853E+03 0.1243E+02  27
     13     27    5.6480   22.5660    3.8366 0.3833E+03 0.1221E+02  27
     13     27    5.6480   22.5660    3.6724 0.3529E+03 0.1238E+02  27
     13     27    5.6480   22.5660    3.5877 0.3424E+03 0.1210E+02  27
     13     27    5.6480   22.5660    3.5030 0.3258E+03 0.1206E+02  27
     13     27    5.6480   22.5660    3.4182 0.3154E+03 0.1206E+02  27
     13     27    5.6480   22.5660    3.3334 0.3075E+03 0.1073E+02  27
     13     27    5.6480   22.5660    3.0800 0.2619E+03 0.1036E+02  27
     13     27    5.6480   22.5660    3.0005 0.2515E+03 0.1035E+02  27
     13     27    5.6480   22.5660    2.9158 0.2333E+03 0.1004E+02  27
     13     27    5.6480   22.5660    2.8310 0.2249E+03 0.1034E+02  27
     13     27    5.6480   22.5660    2.7464 0.2026E+03 0.1030E+02  27
     13     27    5.6480   22.5660    2.6608 0.1943E+03 0.1004E+02  27   
     13     27    2.0200   15.0220    0.0600 0.4576E+05 0.1098E+04    29
     13     27    2.0200   15.0220    0.0750 0.6482E+05 0.1290E+04    29
     13     27    2.0200   15.0220    0.0900 0.8380E+05 0.1487E+04    29
     13     27    2.0200   15.0220    0.1050 0.1018E+06 0.3190E+04    29
     13     27    2.0200   15.0220    0.1200 0.1159E+06 0.3356E+04    29
     13     27    2.0200   15.0220    0.1350 0.1290E+06 0.2668E+04    29
     13     27    2.0200   15.0220    0.1500 0.1331E+06 0.2695E+04    29
     13     27    2.0200   15.0220    0.1650 0.1347E+06 0.3888E+04    29
     13     27    2.0200   15.0220    0.1800 0.1333E+06 0.3709E+04    29
     13     27    2.0200   15.0220    0.1950 0.1221E+06 0.3459E+04    29
     13     27    2.0200   15.0220    0.2100 0.1150E+06 0.2514E+04    29
     13     27    2.0200   15.0220    0.2250 0.1029E+06 0.2378E+04    29
     13     27    2.0200   15.0220    0.2400 0.9106E+05 0.3047E+04    29
     13     27    2.0200   15.0220    0.2550 0.8479E+05 0.2924E+04    29
     13     27    2.0200   15.0220    0.2700 0.7467E+05 0.2701E+04    29
     13     27    2.0200   15.0220    0.2850 0.7170E+05 0.1933E+04    29
     13     27    2.0200   15.0220    0.3000 0.6960E+05 0.2649E+04    29
     13     27    2.0200   15.0220    0.3150 0.6807E+05 0.2557E+04    29
     13     27    2.0200   15.0220    0.3300 0.6586E+05 0.2529E+04    29
     13     27    2.0200   15.0220    0.3450 0.6925E+05 0.2664E+04    29
     13     27    2.0200   15.0220    0.3600 0.7266E+05 0.2802E+04    29
     13     27    2.0200   20.0160    0.0600 0.6441E+03 0.2823E+02    29
     13     27    2.0200   20.0160    0.0750 0.1305E+04 0.3941E+02    29
     13     27    2.0200   20.0160    0.0900 0.2340E+04 0.5251E+02    29
     13     27    2.0200   20.0160    0.1050 0.3539E+04 0.6319E+02    29
     13     27    2.0200   20.0160    0.1200 0.5928E+04 0.3451E+03    29
     13     27    2.0200   20.0160    0.1350 0.8176E+04 0.3911E+03    29
     13     27    2.0200   20.0160    0.1500 0.1063E+05 0.3434E+03    29
     13     27    2.0200   20.0160    0.1650 0.1401E+05 0.3885E+03    29
     13     27    2.0200   20.0160    0.1800 0.1596E+05 0.3621E+03    29
     13     27    2.0200   20.0160    0.1950 0.1913E+05 0.3958E+03    29
     13     27    2.0200   20.0160    0.2100 0.2092E+05 0.5430E+03    29
     13     27    2.0200   20.0160    0.2250 0.2299E+05 0.4881E+03    29
     13     27    2.0200   20.0160    0.2400 0.2401E+05 0.6206E+03    29
     13     27    2.0200   20.0160    0.2550 0.2377E+05 0.4815E+03    29
     13     27    2.0200   20.0160    0.2700 0.2523E+05 0.5901E+03    29
     13     27    2.0200   20.0160    0.2850 0.2459E+05 0.5742E+03    29
     13     27    2.0200   20.0160    0.3000 0.2306E+05 0.5562E+03    29
     13     27    2.0200   20.0160    0.3150 0.2284E+05 0.7020E+03    29
     13     27    2.0200   20.0160    0.3300 0.2159E+05 0.5030E+03    29
     13     27    2.0200   20.0160    0.3450 0.2005E+05 0.6831E+03    29
     13     27    2.0200   20.0160    0.3600 0.1930E+05 0.6583E+03    29
     13     27    2.0200   20.0160    0.3750 0.1847E+05 0.6264E+03    29
     13     27    2.0200   20.0160    0.3900 0.1728E+05 0.3954E+03    29
     13     27    2.0200   20.0160    0.4050 0.1740E+05 0.3968E+03    29
     13     27    2.0200   20.0160    0.4200 0.1722E+05 0.5068E+03    29
     13     27    2.0200   20.0160    0.4350 0.1730E+05 0.5110E+03    29
     13     27    2.0200   20.0160    0.4500 0.1684E+05 0.5200E+03    29
     13     27    3.5950   16.0200    0.2100 0.2066E+03 0.8354E+01    29
     13     27    3.5950   16.0200    0.2250 0.2869E+03 0.9856E+01    29
     13     27    3.5950   16.0200    0.2400 0.3706E+03 0.1129E+02    29
     13     27    3.5950   16.0200    0.2550 0.5226E+03 0.1382E+02    29
     13     27    3.5950   16.0200    0.2700 0.6986E+03 0.1654E+02    29
     13     27    3.5950   16.0200    0.2850 0.8357E+03 0.1748E+02    29
     13     27    3.5950   16.0200    0.3000 0.1156E+04 0.2024E+02    29
     13     27    3.5950   16.0200    0.3150 0.1434E+04 0.2240E+02    29
     13     27    3.5950   16.0200    0.3300 0.1761E+04 0.9897E+02    29
     13     27    3.5950   16.0200    0.3450 0.1949E+04 0.1011E+03    29
     13     27    3.5950   16.0200    0.3600 0.2806E+04 0.1235E+03    29
     13     27    3.5950   16.0200    0.3750 0.3303E+04 0.1327E+03    29
     13     27    3.5950   16.0200    0.3900 0.3714E+04 0.1394E+03    29
     13     27    3.5950   16.0200    0.4050 0.4195E+04 0.1083E+03    29
     13     27    3.5950   16.0200    0.4200 0.4436E+04 0.1103E+03    29
     13     27    3.5950   16.0200    0.4350 0.4655E+04 0.1113E+03    29
     13     27    3.5950   16.0200    0.4500 0.5341E+04 0.1565E+03    29
     13     27    3.5950   16.0200    0.4650 0.5529E+04 0.1540E+03    29
     13     27    3.5950   16.0200    0.4800 0.5449E+04 0.1499E+03    29
     13     27    3.5950   16.0200    0.4950 0.5448E+04 0.1484E+03    29
     13     27    3.5950   16.0200    0.5100 0.5340E+04 0.1455E+03    29
     13     27    3.5950   16.0200    0.5250 0.5581E+04 0.1224E+03    29
     13     27    3.5950   16.0200    0.5400 0.5614E+04 0.1203E+03    29
     13     27    3.5950   16.0200    0.5550 0.5707E+04 0.1228E+03    29
     13     27    3.5950   16.0200    0.5700 0.5609E+04 0.1946E+03    29
     13     27    3.5950   16.0200    0.5850 0.5267E+04 0.1876E+03    29
     13     27    3.5950   16.0200    0.6000 0.5347E+04 0.1816E+03    29
     13     27    3.5950   16.0200    0.6150 0.5654E+04 0.1820E+03    29
     13     27    3.5950   16.0200    0.6300 0.5313E+04 0.1786E+03    29
     13     27    3.5950   16.0200    0.6450 0.5331E+04 0.1441E+03    29
     13     27    3.5950   16.0200    0.6600 0.5609E+04 0.1463E+03    29
     13     27    3.5950   16.0200    0.6750 0.5725E+04 0.1447E+03    29
     13     27    3.5950   16.0200    0.6900 0.5550E+04 0.2037E+03    29
     13     27    3.5950   16.0200    0.7050 0.5623E+04 0.2101E+03    29
     13     27    3.5950   16.0200    0.7200 0.5823E+04 0.2111E+03    29
     13     27    3.5950   16.0200    0.7350 0.6013E+04 0.2080E+03    29
     13     27    3.5950   16.0200    0.7500 0.5922E+04 0.2136E+03    29
     13     27    3.5950   16.0200    0.7650 0.6328E+04 0.1664E+03    29
     13     27    3.5950   16.0200    0.7800 0.6081E+04 0.1591E+03    29
     13     27    3.5950   16.0200    0.7950 0.5946E+04 0.1609E+03    29
     13     27    3.5950   16.0200    0.8100 0.5797E+04 0.2233E+03    29
     13     27    3.5950   16.0200    0.8250 0.6066E+04 0.2263E+03    29
     13     27    3.5950   16.0200    0.8400 0.6382E+04 0.2317E+03    29
     13     27    3.5950   16.0200    0.8550 0.6014E+04 0.2270E+03    29
     13     27    3.5950   16.0200    0.8700 0.6018E+04 0.1805E+03    29
     13     27    3.5950   16.0200    0.8850 0.5949E+04 0.1791E+03    29
     13     27    3.5950   16.0200    0.9000 0.6140E+04 0.1818E+03    29
     13     27    3.5950   16.0200    0.9150 0.5800E+04 0.2728E+03    29
     13     27    3.5950   16.0200    0.9300 0.6670E+04 0.2900E+03    29
     13     27    3.5950   16.0200    0.9450 0.6075E+04 0.2791E+03    29
     13     27    3.5950   16.0200    0.9600 0.6071E+04 0.2806E+03    29
     13     27    3.5950   16.0200    0.9750 0.6351E+04 0.2049E+03    29
     13     27    3.5950   16.0200    0.9900 0.6228E+04 0.2000E+03    29
     13     27    3.5950   16.0200    1.0050 0.6582E+04 0.2827E+03    29
     13     27    3.5950   16.0200    1.0200 0.6429E+04 0.2831E+03    29
     13     27    3.5950   16.0200    1.0350 0.6588E+04 0.2853E+03    29
     13     27    3.5950   16.0200    1.0500 0.6225E+04 0.2665E+03    29
     13     27    3.5950   16.0200    1.0650 0.6498E+04 0.2778E+03    29
     13     27    3.5950   16.0200    1.0800 0.5980E+04 0.1905E+03    29
     13     27    3.5950   16.0200    1.0950 0.6314E+04 0.1977E+03    29
     13     27    3.5950   16.0200    1.1100 0.6211E+04 0.2673E+03    29
     13     27    3.5950   16.0200    1.1250 0.5912E+04 0.2593E+03    29
     13     27    3.5950   16.0200    1.1400 0.6232E+04 0.2707E+03    29
     13     27    3.5950   16.0200    1.1550 0.6466E+04 0.2801E+03    29
     13     27    3.5950   16.0200    1.1700 0.6476E+04 0.2009E+03    29
     13     27    3.5950   16.0200    1.1850 0.5993E+04 0.1834E+03    29
     13     27    3.5950   16.0200    1.2000 0.6659E+04 0.2585E+03    29
     13     27    3.5950   16.0200    1.2150 0.6523E+04 0.2520E+03    29
     13     27    3.5950   16.0200    1.2300 0.7049E+04 0.2584E+03    29
     13     27    3.5950   16.0200    1.2450 0.6644E+04 0.2504E+03    29
     13     27    3.5950   16.0200    1.2600 0.6677E+04 0.2540E+03    29
     13     27    3.5950   16.0200    1.2750 0.6435E+04 0.1822E+03    29
